DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,temp,dew_point,feels_like,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all
2022-07-15 19:15:00,Pirate Ship,306.0,0,55,-105.0,,225.0,26.265,8.5,26.14,1021.0,32.5,3.4175,0.1466554054054054,1.48,9.0
2020-02-11 16:15:00,Pirate Ship,250.75,0,30,45.0,,165.0,6.685,3.3975,2.375,1016.25,79.5,7.959999999999999,0.1395454545454545,0.2270794067252088,71.75
2022-01-14 17:30:00,Pirate Ship,153.0,0,20,,,,4.58,2.515,2.455,1034.0,86.5,2.44,0.3374107142857143,0.1506233862043526,0.0
2020-10-08 11:45:00,Flying Coaster,724.5,0,5,,,,16.650000000000002,14.3,16.615,1019.0,86.0,7.635000000000001,0.12,0.3934945919897195,99.75
2020-07-11 15:45:00,Pirate Ship,97.75,0,35,,,,22.53,8.51,21.905,1025.0,40.75,3.31,0.3972222222222222,0.331849700149925,81.0
2019-08-15 13:00:00,Water Ride,247.0,0,20,270.0,,600.0,20.41,13.85,20.23,1016.0,66.0,5.51,0.2,0.4012036500579374,70.0
2021-10-13 14:45:00,Pirate Ship,306.0,0,20,,,,14.0925,7.5575,13.25,1028.0,64.75,2.0975,1.0,0.1815421332184898,98.0
2022-01-31 09:45:00,Pirate Ship,131.467,0,25,,,,6.8175,4.4275,2.8525,1021.0,84.75,6.9975000000000005,0.1281944444444444,0.141765031353744,79.75
2022-05-25 15:45:00,Pirate Ship,306.0,0,50,105.0,,435.0,20.012500000000003,10.5675,19.495,1019.0,54.5,5.295,0.1325862068965517,1.48,93.25
2020-03-06 13:15:00,Water Ride,247.0,0,25,225.0,,375.0,8.1825,4.755,5.4225,1005.0,79.0,4.7525,0.13,0.2436471942600128,63.5
2021-08-12 12:15:00,Flying Coaster,756.0,0,30,,,,25.762500000000003,17.79,26.16,1018.0,61.5,1.2075,0.1865576923076923,0.1836818116566178,59.5
2022-07-16 19:15:00,Flying Coaster,756.0,0,10,-105.0,,225.0,27.695,11.165,27.1625,1023.0,35.75,3.87,0.1498986486486486,1.48,0.0
2022-04-25 16:45:00,Water Ride,247.0,0,30,45.0,,375.0,16.725,5.0600000000000005,15.6575,1012.0,46.0,3.4525,0.1166397849462365,1.48,38.25
2020-09-12 12:15:00,Water Ride,247.0,0,30,,,,19.175,11.8975,18.785,1022.0,62.75,2.135,0.2624999999999999,0.3754666416791604,5.5
2020-01-18 10:00:00,Water Ride,247.0,0,15,390.0,,600.0,2.85,2.13,-0.5,1028.0,95.0,3.57,0.1759825327510916,0.2102441636324694,95.0
2021-11-23 15:30:00,Pirate Ship,153.0,0,20,,,,8.17,1.75,5.050000000000001,1027.0,64.0,5.640000000000001,0.1570869565217391,0.1801284811943726,0.0
2019-04-02 17:45:00,Water Ride,247.0,0,10,-15.0,,255.0,10.59,4.07,8.265,1005.75,64.75,5.682499999999999,1.0199999999999998,0.3590291859791425,76.25
2022-08-02 20:30:00,Pirate Ship,293.25,0,30,-180.0,,150.0,29.575,17.68,30.275,1016.0,49.0,1.515,0.3146323529411765,1.48,38.0
2022-01-06 14:15:00,Pirate Ship,190.4,0,40,,,,5.595,2.42,3.32,1022.0,80.0,2.865,0.1,0.154944669863519,64.0
2021-06-16 13:15:00,Flying Coaster,302.4,9,25,,,,29.805,19.155,31.29,1012.0,53.25,2.6125000000000003,0.3354769736842105,0.1856442004019523,28.25
2019-09-22 14:15:00,Flying Coaster,756.0,0,35,195.0,,405.0,17.02,14.69,17.03,1008.25,86.25,5.5275,1.4525,0.4131087050984936,100.0
2020-07-14 13:45:00,Pirate Ship,238.0,0,20,,,,19.762500000000003,12.28,19.4175,1017.25,62.0,3.5725,0.3725,0.333873688155922,73.0
2022-04-13 19:00:00,Pirate Ship,148.75,0,55,-90.0,,240.0,15.6,13.45,15.49,1019.0,87.0,0.81,0.17,1.48,98.0
2019-06-25 15:30:00,Water Ride,247.0,0,35,120.0,,450.0,31.885,19.34,33.585,1017.0,47.5,3.255,0.2136666666666666,0.3852802723059096,11.5
2022-01-10 14:30:00,Water Ride,247.0,0,30,,,,3.365,2.635,0.905,1023.0,95.0,2.5700000000000003,0.2254464285714285,0.1528144596090003,100.0
2022-04-28 10:45:00,Flying Coaster,756.0,0,15,405.0,,735.0,15.8975,8.9775,15.2,1026.75,63.5,3.855,0.2088978494623656,1.48,18.5
2021-07-13 11:15:00,Water Ride,247.0,0,25,,,,16.9825,16.3,17.235,1011.25,95.75,0.69,0.36,0.1847168389319552,99.25
2020-08-15 12:30:00,Pirate Ship,216.467,0,30,,,,23.125,17.34,23.32,1015.0,70.0,1.53,0.165,0.3560435853501821,60.0
2021-11-28 13:00:00,Pirate Ship,153.0,0,15,,,,3.51,2.93,-1.36,1002.0,96.0,6.88,0.15,0.2423943661971831,87.0
2019-12-07 09:15:00,Flying Coaster,756.0,0,5,465.0,165.0,765.0,7.814999999999999,7.3725,5.72,1018.0,97.0,3.2775,0.1769827586206896,0.1810770507603341,99.75
2020-03-06 10:15:00,Flying Coaster,730.8,0,5,405.0,,555.0,6.49,4.8475,3.29,1002.5,89.25,4.8325,0.13,0.2435604519168986,81.5
2022-02-23 13:15:00,Flying Coaster,756.0,0,20,,,,10.3775,7.685,9.6525,1026.75,83.5,3.9825,0.1391935483870967,0.129470675027665,77.5
2022-02-27 14:30:00,Pirate Ship,306.0,0,35,,,,8.925,1.235,6.555,1026.0,58.5,4.275,0.1365625,0.127318332718554,0.0
2022-04-18 11:45:00,Water Ride,247.0,0,40,345.0,,675.0,15.3375,4.59,14.1975,1018.0,48.75,1.2225,0.1376442307692307,1.48,87.5
2022-07-23 20:00:00,Pirate Ship,306.0,0,25,-150.0,,180.0,26.37,17.72,26.37,1019.0,59.0,1.94,0.2883928571428571,1.48,89.0
2019-12-22 15:30:00,Pirate Ship,263.5,0,35,90.0,-210.0,390.0,9.79,6.3100000000000005,6.75,993.5,79.0,6.725,0.19,0.1916668451488541,70.0
2019-03-02 15:45:00,Water Ride,247.0,0,40,75.0,,255.0,12.0,4.949999999999999,10.8725,1017.0,62.0,4.8725,0.1275,0.3493043887601391,100.0
2021-09-02 12:15:00,Pirate Ship,301.75,0,25,,,,20.33,11.8425,19.9375,1023.0,58.25,4.79,0.3954854368932039,0.1829582974447315,0.0
2020-01-22 11:15:00,Pirate Ship,76.5,0,30,315.0,,435.0,-0.2525,-1.1975,-3.5424999999999995,1036.0,92.75,2.72,0.1589956331877729,0.2130560612550867,3.75
2021-10-01 10:30:00,Pirate Ship,76.5,0,15,,,,12.33,9.515,11.79,1018.5,83.0,4.92,1.0,0.1819616709732988,98.5
2018-12-01 11:00:00,Water Ride,202.0,0,45,360.0,50.0,660.0,7.05,6.46,3.43,1015.0,96.0,6.18,0.46,0.2481456953642384,100.0
2019-10-14 11:15:00,Water Ride,247.0,0,30,375.0,75.0,525.0,19.4525,14.74,19.39,1008.75,74.25,5.16,0.8848863636363636,0.4199525637311703,31.25
2021-09-28 10:15:00,Pirate Ship,170.0,0,10,,,,12.285,11.935,12.1225,1023.0,97.75,2.38,0.7937162162162161,0.1820653890324433,80.25
2020-02-22 11:30:00,Water Ride,65.8667,11,20,330.0,,570.0,9.745,6.19,7.825,1028.0,78.5,6.18,0.7153499999999999,0.2345753908759905,78.5
2021-07-18 11:30:00,Pirate Ship,280.5,0,20,,,,24.37,16.36,24.455,1023.0,61.0,4.49,0.290688775510204,0.184544214757393,0.0
2021-12-01 17:00:00,Pirate Ship,148.75,0,45,,,,8.0,6.62,5.04,1001.0,91.0,5.12,0.646,0.2209859154929577,42.0
2019-12-31 17:45:00,Water Ride,247.0,0,0,-105.0,-290.0,25.0,2.2375,0.9975,-0.3524999999999999,1032.0,91.5,2.4825,0.1230384615384615,0.197977350610409,32.25
2019-10-25 18:30:00,Flying Coaster,756.0,0,20,-60.0,-360.0,210.0,15.47,13.23,15.329999999999998,1020.0,86.5,4.765,0.6535975609756097,0.4234885573580533,99.0
2019-04-14 10:45:00,Flying Coaster,756.0,0,20,405.0,,675.0,4.9425,-0.5175,2.4175,1023.0,67.5,3.03,0.1764814814814814,0.3626922798377752,3.75
2022-05-16 12:45:00,Pirate Ship,153.0,0,45,285.0,,615.0,20.785,16.32,20.8925,1019.0,75.75,3.01,0.1555357142857143,1.48,61.25
2022-01-11 10:00:00,Flying Coaster,630.0,0,5,,,,0.5,0.08,-2.42,1033.0,97.0,2.49,0.2475,0.1523828845444485,0.0
2018-10-29 10:30:00,Pirate Ship,153.0,0,30,420.0,100.0,690.0,4.37,1.655,0.1399999999999999,1002.5,82.5,5.9,0.1338235294117647,,100.0
2020-02-24 13:30:00,Water Ride,247.0,0,45,210.0,,390.0,11.43,10.015,11.005,1018.0,91.0,8.365,0.3803500000000001,0.2360210965945598,100.0
2018-12-27 17:00:00,Water Ride,224.5,0,60,0.0,-310.0,300.0,-0.04,-1.18,-0.04,1027.0,91.0,1.02,0.1055,0.187777777777778,91.0
2022-05-01 19:30:00,Water Ride,247.0,0,25,-120.0,,210.0,15.625,6.21,14.64,1020.0,53.5,2.615,0.17425,1.48,99.5
2019-08-26 19:00:00,Flying Coaster,756.0,0,40,-90.0,,240.0,31.42,11.26,30.08,1014.0,29.0,0.86,0.3890612244897959,0.404723348783314,0.0
2021-08-19 12:15:00,Flying Coaster,756.0,0,20,,,,17.82,13.4875,17.637500000000003,1017.75,75.75,3.09,0.1213888888888888,0.1834406402526557,100.0
2021-07-26 10:15:00,Water Ride,197.6,3,10,,,,17.7975,16.645,18.065,1012.25,93.0,3.1825,0.114375,0.1842703847258111,100.0
2019-01-24 14:00:00,Water Ride,247.0,0,10,150.0,,270.0,1.4,-1.93,-0.9,1013.0,77.0,2.06,0.1538461538461538,0.12375,100.0
2021-11-27 13:45:00,Flying Coaster,756.0,0,40,,,,3.6475,2.4675,0.1275,989.75,92.0,4.14,0.2,0.248943661971831,95.75
2022-02-27 14:30:00,Water Ride,247.0,0,35,,,,8.925,1.235,6.555,1026.0,58.5,4.275,0.1365625,0.127318332718554,0.0
2022-08-05 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,22.555,13.065,22.305,1021.5,55.0,5.17,1.77,1.48,1.0
2019-12-18 11:15:00,Flying Coaster,756.0,0,5,285.0,-15.0,405.0,7.015000000000001,6.4925,4.065,1016.0,96.5,4.5425,0.294054054054054,0.1887682051831227,72.5
2020-08-05 11:15:00,Water Ride,247.0,0,45,,,,24.8075,9.975,24.365,1017.0,39.25,2.7975,0.4036458333333333,0.3490680552580852,0.0
2019-09-03 17:30:00,Water Ride,214.0,0,30,0.0,,210.0,23.485,11.535,23.115,1024.0,47.0,2.49,0.1247058823529411,0.4072066917728852,48.5
2021-11-06 09:45:00,Water Ride,247.0,0,15,,,,5.1225000000000005,3.7275,4.145,1032.0,90.75,1.455,0.1961702127659574,0.1807224375538329,14.0
2021-12-29 12:45:00,Water Ride,247.0,0,80,,,,12.825,12.675,12.7475,1009.75,99.0,6.3425,0.16375,0.1592272224271486,100.0
2021-11-03 18:00:00,Water Ride,247.0,0,40,,,,7.83,6.13,6.19,1004.0,89.0,2.58,0.2207142857142857,0.1808139534883721,9.0
2020-08-05 11:15:00,Pirate Ship,199.75,0,40,,,,24.8075,9.975,24.365,1017.0,39.25,2.7975,0.4036458333333333,0.3490680552580852,0.0
2020-09-19 10:00:00,Water Ride,32.9333,13,5,,,,22.37,15.95,22.41,1014.0,67.0,4.61,0.19,0.3802591561362176,98.0
2022-07-16 14:30:00,Flying Coaster,756.0,0,35,180.0,,510.0,27.335,11.37,26.96,1023.0,37.0,3.23,0.1492567567567567,1.48,71.0
2019-08-20 09:30:00,Water Ride,197.6,0,15,480.0,,810.0,16.31,11.260000000000002,15.875,1023.5,72.0,2.345,0.2261632653061224,0.4027223348783314,60.5
2020-10-16 15:15:00,Pirate Ship,136.0,0,15,,,,12.6825,7.2,11.8175,1021.0,69.25,3.7525,0.1762272727272727,0.3991473013493253,100.0
2020-09-11 12:00:00,Flying Coaster,756.0,0,15,,,,23.44,14.71,23.35,1017.0,58.0,0.67,0.2821621621621621,0.3747654744056543,88.0
2019-04-28 15:15:00,Water Ride,247.0,0,30,135.0,,405.0,10.06,5.4,8.147499999999999,1021.0,72.75,4.42,0.185,0.3671310110081112,76.75
2020-08-04 16:15:00,Water Ride,247.0,0,30,,,,24.47,7.9175,23.8775,1017.75,34.75,1.635,0.2637847222222222,0.3485186870850289,10.25
2021-07-30 12:30:00,Water Ride,247.0,0,20,,,,20.105,16.935000000000002,20.315,1009.0,82.0,6.41,0.1008333333333333,0.1841293425208154,50.0
2022-07-27 15:15:00,Pirate Ship,306.0,0,35,135.0,,465.0,24.235,11.89,23.9125,1017.75,46.0,2.63,0.1453813559322034,1.48,99.25
2021-10-06 10:45:00,Pirate Ship,144.5,0,15,,,,12.39,11.165,12.095,1020.75,92.25,5.945,1.0,0.1817890467987367,16.75
2019-11-15 13:45:00,Water Ride,247.0,0,15,195.0,-105.0,315.0,1.4825,0.77,-0.1524999999999998,998.0,95.0,1.765,0.734375,0.4299967410196987,100.0
2021-10-01 10:30:00,Water Ride,247.0,0,10,,,,12.33,9.515,11.79,1018.5,83.0,4.92,1.0,0.1819616709732988,98.5
2019-07-26 15:15:00,Flying Coaster,756.0,0,35,135.0,,465.0,30.2275,15.9875,30.2725,1009.75,42.25,2.9575,0.375625,0.3949757387022016,50.0
2020-02-08 14:15:00,Pirate Ship,242.25,0,30,165.0,,345.0,10.565,7.4025,9.7875,1021.0,80.75,3.685,0.1546907216494845,0.2249397622617263,99.25
2020-02-01 13:00:00,Water Ride,247.0,0,35,210.0,,420.0,12.27,10.84,11.93,1011.0,91.0,5.49,0.3566666666666667,0.2200460484043692,55.0
2020-01-19 14:15:00,Pirate Ship,153.0,0,50,135.0,,285.0,6.4750000000000005,3.67,2.8825,1040.0,82.25,5.7125,0.1710480349344978,0.2110609873634611,61.75
2021-08-13 18:15:00,Flying Coaster,756.0,0,15,,,,28.0375,16.41,28.4275,1022.0,49.25,2.4775,0.2257884615384615,0.1836387453344817,0.75
2021-07-12 17:30:00,Flying Coaster,756.0,0,30,,,,20.68,18.615,21.1,1008.5,88.0,4.53,1.1833333333333331,0.184742319839219,66.0
2021-11-07 16:15:00,Water Ride,247.0,0,25,,,,11.865,9.2075,11.295,1022.0,83.75,3.72,0.1344848484848484,0.1806786534596612,99.0
2021-10-21 13:00:00,Pirate Ship,297.5,0,15,,,,14.11,9.55,13.51,1012.0,74.0,7.85,1.2666666666666666,0.1812690209589434,72.0
2018-11-11 15:15:00,Water Ride,224.5,0,30,105.0,-205.0,345.0,11.845,9.19,11.27,1007.25,83.75,5.0425,0.1325,,100.0
2022-08-07 18:45:00,Pirate Ship,301.75,0,35,-75.0,,255.0,26.3925,9.495,26.295,1021.0,34.5,5.455,1.77,1.48,0.0
2021-12-20 18:30:00,Water Ride,247.0,0,20,,,,4.955,2.315,3.005,1026.0,83.0,2.325,0.8195667870036101,0.163880486905201,70.5
2020-02-25 16:45:00,Flying Coaster,756.0,0,20,15.0,,195.0,7.13,5.4975000000000005,3.355,1004.0,89.5,6.695,0.44125,0.2368090062111801,42.5
2021-08-06 14:45:00,Water Ride,247.0,0,25,,,,19.695,16.145,19.8125,1006.25,80.0,7.395,0.255,0.183884941142693,96.5
2022-06-29 16:15:00,Pirate Ship,306.0,0,30,75.0,,405.0,26.192500000000003,13.33,26.192500000000003,1012.75,45.0,2.4325,0.5023897058823529,1.48,15.0
2019-08-05 12:45:00,Flying Coaster,756.0,0,35,285.0,,615.0,25.16,16.18,25.2325,1013.25,57.5,2.9725,0.8542032967032966,0.3980717699884125,40.0
2019-07-19 14:45:00,Flying Coaster,756.0,0,30,165.0,,495.0,25.8425,16.3925,25.8725,1015.0,56.0,3.63,0.139625,0.3927791859791425,100.0
2022-01-22 11:45:00,Water Ride,247.0,0,35,,,,4.800000000000001,3.22,3.0375,1038.0,89.5,2.1,0.2093191964285714,0.1465012910365179,74.0
2022-07-18 17:00:00,Flying Coaster,756.0,0,30,30.0,,360.0,37.54,10.78,36.07,1019.0,20.0,1.65,0.1560810810810811,1.48,0.0
2020-01-23 13:45:00,Flying Coaster,756.0,0,5,165.0,,285.0,2.72,0.3725,-0.48,1028.25,84.5,3.3175,0.1543668122270742,0.2138222852859284,1.0
2022-06-23 15:30:00,Water Ride,247.0,0,35,120.0,,450.0,26.505000000000003,16.71,26.78,1010.0,55.0,2.08,1.065,1.48,89.0
2021-10-01 10:30:00,Flying Coaster,630.0,0,5,,,,12.33,9.515,11.79,1018.5,83.0,4.92,1.0,0.1819616709732988,98.5
2021-10-15 14:00:00,Water Ride,247.0,0,25,,,,15.89,10.65,15.39,1020.0,71.0,0.76,1.0,0.1814743037611254,95.0
2019-12-29 09:30:00,Pirate Ship,76.5,0,60,450.0,150.0,750.0,-0.35,-0.905,-4.029999999999999,1037.0,95.5,3.135,0.149,0.1963509316770186,96.5
2021-10-15 11:15:00,Flying Coaster,756.0,0,10,,,,10.9725,9.36,10.4725,1020.0,89.75,0.3825,1.0,0.1814782515073212,99.5
2021-07-11 16:15:00,Pirate Ship,280.5,0,30,,,,23.165,15.3625,23.1425,1015.75,61.5,1.5675,0.1150833333333333,0.1847785673270169,53.0
2019-10-10 09:30:00,Water Ride,49.4,0,0,480.0,180.0,630.0,11.86,10.27,11.45,1017.0,90.0,4.64,0.166,0.4186783024333719,32.0
2020-01-30 14:30:00,Water Ride,224.5,0,10,120.0,,240.0,9.685,9.23,8.105,1009.0,97.0,5.625,0.89,0.2187015420860998,100.0
2018-10-24 14:00:00,Water Ride,202.0,0,30,210.0,-110.0,480.0,15.13,12.81,14.94,1029.0,86.0,3.37,0.1319620253164556,,100.0
2021-09-13 10:45:00,Water Ride,247.0,0,15,,,,18.485,13.1125,18.245,1016.25,71.0,2.74,0.209390243902439,0.1825814671260407,96.5
2018-11-19 09:45:00,Water Ride,148.2,0,5,435.0,125.0,555.0,1.265,-2.2925,-3.3575,1016.0,75.5,5.04,0.1610798816568047,,7.25
2022-05-04 10:45:00,Water Ride,247.0,0,30,405.0,,735.0,12.125,9.675,11.61,1020.0,85.0,2.81,0.3025,1.48,92.5
2019-05-27 14:15:00,Flying Coaster,756.0,0,30,195.0,,525.0,19.185,11.4875,18.755000000000003,1012.0,61.0,3.63,0.1665277777777778,0.3761909762456547,72.5
2021-09-21 13:00:00,Pirate Ship,175.667,0,15,,,,15.85,9.74,15.24,1029.0,67.0,3.64,0.2105833333333333,0.1823026126902096,86.0
2021-09-10 14:30:00,Pirate Ship,225.25,0,15,,,,22.435,16.685000000000002,22.565,1014.0,70.0,3.73,0.1649999999999999,0.1826794430089003,41.0
2020-02-06 16:15:00,Flying Coaster,756.0,0,5,45.0,,165.0,8.9675,1.0325,7.4075,1029.0,57.5,2.7875,0.2779896907216495,0.2236097130006425,0.0
2021-07-11 16:15:00,Flying Coaster,756.0,0,40,,,,23.165,15.3625,23.1425,1015.75,61.5,1.5675,0.1150833333333333,0.1847785673270169,53.0
2022-06-26 09:45:00,Water Ride,247.0,0,15,465.0,,795.0,15.07,13.985,15.07,1016.75,93.25,1.765,0.1825,1.48,100.0
2021-08-01 16:00:00,Water Ride,247.0,0,30,,,,22.66,14.76,22.57,1012.0,61.0,3.32,0.1866666666666666,0.1840554120011484,35.0
2021-07-02 13:00:00,Water Ride,247.0,0,10,,,,24.48,15.41,24.47,1018.0,57.0,1.71,0.12,0.1850933103646282,61.0
2022-07-21 09:15:00,Flying Coaster,630.0,0,5,495.0,,825.0,18.8525,17.7975,19.25,1022.0,94.0,3.6325,0.7497619047619049,1.48,68.0
2021-12-15 19:45:00,Water Ride,247.0,0,25,,,,6.6525,6.25,5.4275,1034.0,97.25,1.8625,0.5280505415162455,0.1665086683880487,35.5
2021-10-05 16:30:00,Water Ride,224.5,0,15,,,,15.685,10.805,15.215,1008.5,73.0,7.08,1.0,0.1818152454780361,31.0
2021-07-06 16:30:00,Pirate Ship,280.5,0,20,,,,21.895,12.73,21.605,1010.0,56.0,7.7,0.21,0.1849504737295434,79.0
2020-03-09 11:30:00,Water Ride,247.0,0,20,330.0,,480.0,8.370000000000001,5.91,5.574999999999999,1018.5,84.5,4.945,0.4649999999999999,0.2456784107946027,47.0
2019-10-29 14:45:00,Flying Coaster,756.0,0,45,165.0,-135.0,435.0,11.095,6.9325,10.2325,1021.0,75.5,4.0525,0.1204545454545454,0.4246911210892236,99.75
2020-09-01 15:30:00,Flying Coaster,756.0,0,15,,,,20.57,10.22,20.03,1017.5,51.5,2.425,0.4739189189189189,0.3679272863568216,60.5
2022-03-25 16:45:00,Flying Coaster,756.0,0,20,,,,18.6475,2.165,17.435000000000002,1026.0,33.25,4.1,0.4987617924528302,0.1134581335300627,0.0
2020-03-12 12:00:00,Flying Coaster,756.0,0,10,300.0,,450.0,10.32,7.56,9.57,1017.0,83.0,3.83,0.2319999999999999,0.2477746840865281,90.0
2020-03-07 16:30:00,Flying Coaster,756.0,0,40,30.0,,270.0,10.45,5.715,9.44,1021.5,72.5,2.84,0.13,0.2444351038766331,100.0
2020-02-04 14:00:00,Flying Coaster,756.0,0,5,180.0,,300.0,8.06,4.82,4.16,1023.0,80.0,7.98,0.265,0.2221567787534804,46.0
2019-03-04 10:45:00,Water Ride,247.0,0,45,375.0,,525.0,9.1975,4.115,5.0625,998.75,70.5,10.4275,0.66,0.3498649333719583,91.5
2022-08-09 17:30:00,Water Ride,247.0,0,20,0.0,,330.0,30.865,12.5,29.83,1022.0,32.5,4.715,1.77,1.48,0.0
2021-12-14 18:45:00,Water Ride,247.0,0,45,,,,6.7225,6.4325,6.7225,1031.0,98.0,0.6275000000000001,0.4666787003610108,0.1670619697528587,100.0
2019-10-15 15:30:00,Water Ride,224.5,0,30,120.0,-180.0,270.0,15.225,11.7,14.88,1008.0,79.5,3.69,0.1319230769230769,0.4203208285052143,91.0
2020-01-20 11:30:00,Water Ride,247.0,0,25,300.0,,420.0,2.635,0.685,-1.3199999999999998,1047.0,87.0,4.47,0.1673362445414847,0.211675412293853,27.5
2019-09-07 17:30:00,Flying Coaster,756.0,0,30,0.0,,270.0,18.045,8.46,17.299999999999997,1020.0,53.5,5.205,0.1255,0.4084581402085747,46.0
2020-10-27 12:00:00,Flying Coaster,756.0,0,30,,,,10.1,8.86,9.57,1009.0,92.0,6.1,0.27,0.4066866566716641,100.0
2018-10-08 11:15:00,Flying Coaster,756.0,0,10,375.0,55.0,525.0,12.8675,8.3875,12.15,1023.0,74.25,2.41,0.1814825581395348,,0.0
2021-10-26 10:45:00,Pirate Ship,306.0,0,45,,,,9.4325,9.245,7.53,1024.75,98.75,3.5575,0.378,0.1810999856445592,99.25
2018-10-16 11:00:00,Flying Coaster,756.0,0,10,390.0,70.0,540.0,20.19,13.64,19.99,1018.0,66.0,1.71,0.2985759493670886,,0.0
2021-10-19 13:15:00,Flying Coaster,756.0,0,40,,,,20.23,15.7,20.2725,1021.0,75.25,4.4125,1.3189655172413792,0.1813375681883433,1.25
2019-08-13 10:30:00,Flying Coaster,756.0,0,10,420.0,,750.0,16.64,12.05,16.305,1022.0,74.5,3.62,0.2528571428571428,0.40054533603708,37.5
2021-08-15 13:30:00,Pirate Ship,280.5,0,25,,,,28.945,17.3,29.52,1013.5,49.5,3.53,0.2823461538461538,0.1835766580534022,39.5
2018-11-21 13:00:00,Water Ride,224.5,0,15,240.0,-70.0,360.0,4.21,1.42,2.64,1014.0,82.0,1.83,0.1128571428571428,0.2678476821192053,22.0
2021-09-17 15:00:00,Flying Coaster,756.0,0,5,,,,22.05,12.6,21.75,1015.0,55.0,1.78,0.1989743589743589,0.1824375538329026,96.0
2022-02-10 14:15:00,Flying Coaster,756.0,0,10,,,,8.9775,6.51,6.3525,1024.0,84.5,4.907500000000001,0.6621153846153847,0.1363537440059019,100.0
2021-07-30 17:45:00,Flying Coaster,756.0,0,5,,,,22.2075,13.8125,22.0225,1009.75,59.0,7.225,0.1095833333333333,0.1841218059144415,41.5
2021-06-29 12:00:00,Water Ride,247.0,0,20,,,,16.14,15.34,16.29,1014.0,95.0,1.73,0.18,0.185198105081826,98.0
2021-11-21 12:45:00,Water Ride,247.0,0,35,,,,6.4975,6.3475,5.0175,1014.0,99.0,2.1,0.2325,0.1802013350559862,100.0
2020-02-09 16:30:00,Flying Coaster,756.0,0,15,30.0,,150.0,11.48,8.875,10.88,1007.5,84.0,12.195,0.56,0.2256987577639751,100.0
2019-11-16 17:30:00,Water Ride,247.0,0,20,-30.0,-330.0,270.0,5.529999999999999,4.335,3.52,1008.0,92.0,2.515,0.1026271186440678,0.18,94.5
2022-06-16 18:15:00,Water Ride,247.0,0,45,-45.0,,285.0,28.855,12.725,28.22,1021.0,37.0,2.535,0.29018,1.48,92.75
2020-09-09 17:45:00,Water Ride,247.0,0,5,,,,27.2975,15.815,27.7,1021.25,50.0,3.355,0.3164189189189189,0.3735438530734633,37.5
2018-12-17 16:45:00,Flying Coaster,756.0,0,20,15.0,-295.0,135.0,6.045,5.755000000000001,4.0825000000000005,1025.0,98.0,2.5725,0.3731111111111111,1.4335185185185184,27.25
2018-11-11 15:15:00,Flying Coaster,756.0,0,35,105.0,-205.0,345.0,11.845,9.19,11.27,1007.25,83.75,5.0425,0.1325,,100.0
2022-05-16 18:15:00,Water Ride,247.0,0,30,-45.0,,285.0,24.8925,13.06,24.685,1018.25,47.75,2.0975,0.2223214285714286,1.48,57.75
2018-10-31 10:30:00,Flying Coaster,756.0,0,5,360.0,115.0,490.0,5.4,3.08,2.585,1010.0,85.0,3.6,0.1567391304347826,,100.0
2021-12-14 10:45:00,Water Ride,247.0,0,30,,,,5.2925,5.1525,4.595,1030.25,99.0,1.37,0.4470397111913357,0.1672390261895979,100.0
2019-06-06 16:45:00,Water Ride,247.0,0,30,45.0,,375.0,19.6075,10.6025,19.0825,1013.25,56.0,2.8725,0.20225,0.3793521871378911,37.0
2020-03-07 11:15:00,Flying Coaster,756.0,0,20,345.0,,585.0,8.209999999999999,5.6850000000000005,6.4925,1022.0,84.25,2.84,0.13,0.2442833047761833,67.5
2020-08-24 17:00:00,Water Ride,247.0,0,20,,,,21.94,12.22,21.6,1018.0,54.0,3.19,0.2560869565217391,0.3624191475690726,100.0
2020-02-22 15:45:00,Pirate Ship,280.5,0,70,75.0,,315.0,12.1575,8.39,11.46,1027.75,77.75,6.1975,0.686875,0.2346982758620689,100.0
2018-10-31 10:30:00,Pirate Ship,221.0,0,15,360.0,115.0,490.0,5.4,3.08,2.585,1010.0,85.0,3.6,0.1567391304347826,,100.0
2022-06-18 19:00:00,Water Ride,148.2,6,20,-90.0,,240.0,35.4,20.14,38.29,1009.0,41.0,3.8,0.34088,1.48,58.0
2022-08-04 13:00:00,Flying Coaster,756.0,0,35,270.0,,600.0,24.18,16.7,24.3,1015.0,63.0,1.36,0.52,1.48,94.0
2022-06-28 16:45:00,Pirate Ship,221.0,0,45,45.0,,375.0,26.555,10.9875,26.4575,1017.0,37.75,2.025,0.3468749999999999,1.48,97.0
2019-10-21 13:15:00,Flying Coaster,756.0,0,50,255.0,-45.0,525.0,12.615,9.065,11.995,1019.0,79.0,4.7,0.7619318181818182,0.422168670336037,98.5
2022-04-19 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,15.76,8.845,15.05,1012.5,63.5,3.25,0.1439423076923077,1.48,91.5
2022-06-05 18:00:00,Water Ride,247.0,0,45,-30.0,,300.0,20.91,16.32,21.01,1016.0,75.0,4.78,2.6750000000000003,1.48,87.0
